generation,meanFitness,bestFitness,diversity
0,0.17719999999999989,0.32,0.9970238095238095
10,0.1950444444444444,0.35555555555555557,0.9977380952380951
20,0.1950888888888889,0.3111111111111111,0.9974999999999999
30,0.19784444444444443,0.32,0.996904761904762
40,0.2017555555555556,0.3377777777777778,0.9982142857142854
50,0.1944888888888889,0.3111111111111111,0.9982142857142856
60,0.19224444444444427,0.3288888888888889,0.9963095238095239
70,0.1967333333333332,0.35555555555555557,0.9971428571428571
80,0.20095555555555553,0.35555555555555557,0.9974999999999999
90,0.19762222222222217,0.38222222222222224,0.9883333333333333
100,0.19591111111111092,0.3111111111111111,0.9982142857142856
110,0.20433333333333326,0.3377777777777778,0.9977380952380951
120,0.20882222222222235,0.37333333333333335,0.9985714285714284
130,0.21613333333333337,0.37333333333333335,0.9974999999999998
140,0.19340000000000013,0.3288888888888889,0.9976190476190474
150,0.20182222222222226,0.3466666666666667,0.9978571428571428
160,0.19680000000000017,0.36444444444444446,0.9973809523809525
170,0.19817777777777779,0.38222222222222224,0.9983333333333333
180,0.1995333333333334,0.3111111111111111,0.9980952380952381
190,0.20188888888888898,0.3377777777777778,0.9966666666666665
200,0.2040000000000001,0.36444444444444446,0.9985714285714286
210,0.20631111111111114,0.37333333333333335,0.9974999999999998
220,0.2054222222222224,0.37333333333333335,0.9974999999999998
230,0.2113777777777776,0.4,0.9961904761904761
240,0.1982222222222224,0.3466666666666667,0.9984523809523809
250,0.2011111111111112,0.3288888888888889,0.9770238095238095
260,0.18911111111111115,0.32,0.9966666666666667
270,0.20466666666666666,0.39111111111111113,0.9949999999999999
280,0.20166666666666672,0.3466666666666667,0.9964285714285716
290,0.2071777777777778,0.3288888888888889,0.9957142857142856
300,0.2202222222222225,0.3377777777777778,0.9953571428571429
310,0.19837777777777757,0.3288888888888889,0.9939285714285713
320,0.1990444444444447,0.35555555555555557,0.9974999999999999
330,0.19466666666666668,0.3111111111111111,0.9976190476190474
340,0.2047777777777779,0.36444444444444446,0.9972619047619047
350,0.21144444444444463,0.36444444444444446,0.9978571428571426
360,0.20962222222222213,0.4,0.996547619047619
370,0.20968888888888892,0.35555555555555557,0.9970238095238095
380,0.20768888888888884,0.35555555555555557,0.9944047619047616
390,0.1969111111111112,0.37333333333333335,0.9965476190476188
400,0.198,0.3288888888888889,0.9975000000000002
410,0.1948666666666667,0.35555555555555557,0.9970238095238091
420,0.192511111111111,0.4533333333333333,0.9980952380952377
430,0.19633333333333344,0.32,0.9980952380952379
440,0.1998222222222221,0.36444444444444446,0.9898809523809524
450,0.19259999999999983,0.3466666666666667,0.9973809523809525
460,0.20364444444444424,0.35555555555555557,0.9985714285714284
470,0.20542222222222237,0.35555555555555557,0.9973809523809521
480,0.19671111111111123,0.36444444444444446,0.9979761904761905
490,0.20082222222222193,0.3466666666666667,0.9978571428571426
500,0.20493333333333336,0.37333333333333335,0.9983333333333333
