generation,meanFitness,bestFitness,diversity
0,0.17271111111111095,0.27555555555555555,0.997142857142857
10,0.19706666666666664,0.3111111111111111,0.9970238095238096
20,0.1983333333333334,0.3466666666666667,0.9979761904761905
30,0.19088888888888889,0.36444444444444446,0.9984523809523809
40,0.19455555555555576,0.3288888888888889,0.9970238095238095
50,0.1953555555555556,0.32,0.9972619047619048
60,0.1995333333333334,0.35555555555555557,0.9966666666666665
70,0.19304444444444432,0.38222222222222224,0.9976190476190474
80,0.2032888888888888,0.3377777777777778,0.9966666666666667
90,0.2044666666666667,0.35555555555555557,0.9976190476190473
100,0.20815555555555584,0.38222222222222224,0.9885714285714284
110,0.19724444444444475,0.3288888888888889,0.9983333333333331
120,0.19775555555555557,0.32,0.9946428571428572
130,0.20153333333333318,0.3466666666666667,0.9964285714285712
140,0.19826666666666648,0.3377777777777778,0.9971428571428571
150,0.20671111111111123,0.35555555555555557,0.9921428571428571
160,0.20846666666666688,0.35555555555555557,0.9926190476190475
170,0.19273333333333312,0.38222222222222224,0.9970238095238095
180,0.20113333333333355,0.3377777777777778,0.9966666666666665
190,0.19377777777777758,0.3022222222222222,0.9978571428571428
200,0.20137777777777757,0.3466666666666667,0.9946428571428569
210,0.21006666666666657,0.3377777777777778,0.9959523809523807
220,0.1996444444444442,0.35555555555555557,0.9970238095238095
230,0.19135555555555553,0.36444444444444446,0.9967857142857142
240,0.1993777777777777,0.35555555555555557,0.9963095238095236
250,0.20433333333333323,0.35555555555555557,0.9963095238095239
260,0.19953333333333348,0.3111111111111111,0.9890476190476191
270,0.19831111111111122,0.3466666666666667,0.9958333333333332
280,0.19377777777777752,0.35555555555555557,0.9980952380952381
290,0.20028888888888885,0.3288888888888889,0.9958333333333332
300,0.1932444444444446,0.36444444444444446,0.9965476190476192
310,0.1956444444444445,0.3466666666666667,0.9977380952380951
320,0.1993333333333333,0.3466666666666667,0.9966666666666665
330,0.1988444444444445,0.3377777777777778,0.9976190476190474
340,0.21346666666666675,0.35555555555555557,0.981904761904762
350,0.19626666666666653,0.3377777777777778,0.9923809523809523
360,0.2176222222222223,0.4266666666666667,0.9935714285714285
370,0.20777777777777764,0.36444444444444446,0.9978571428571428
380,0.19822222222222227,0.3377777777777778,0.9889285714285713
390,0.20544444444444435,0.39111111111111113,0.9983333333333333
400,0.20600000000000013,0.3466666666666667,0.9969047619047618
410,0.20617777777777796,0.37333333333333335,0.9963095238095239
420,0.20522222222222247,0.39111111111111113,0.9924999999999999
430,0.19813333333333333,0.3111111111111111,0.9977380952380951
440,0.19788888888888906,0.3288888888888889,0.9901190476190471
450,0.19117777777777797,0.3111111111111111,0.9970238095238095
460,0.19560000000000002,0.32,0.9970238095238095
470,0.1995111111111109,0.37333333333333335,0.996904761904762
480,0.20004444444444464,0.3466666666666667,0.9961904761904758
490,0.1929777777777779,0.3466666666666667,0.9964285714285712
500,0.19982222222222223,0.38222222222222224,0.9974999999999998
