generation,meanFitness,bestFitness,diversity
0,0.17719999999999989,0.32,0.9970238095238095
10,0.1950444444444444,0.35555555555555557,0.9977380952380951
20,0.19566666666666663,0.3466666666666667,0.9973809523809523
30,0.19844444444444453,0.3377777777777778,0.9919047619047617
40,0.1918666666666666,0.35555555555555557,0.9973809523809525
50,0.19460000000000008,0.37333333333333335,0.9966666666666665
60,0.19460000000000008,0.32,0.9977380952380951
70,0.19371111111111117,0.3288888888888889,0.9983333333333331
80,0.19555555555555568,0.3288888888888889,0.9960714285714285
90,0.19048888888888904,0.32,0.9898809523809522
100,0.19197777777777766,0.3288888888888889,0.9976190476190476
110,0.196022222222222,0.3288888888888889,0.9977380952380951
120,0.19553333333333328,0.3288888888888889,0.9970238095238095
130,0.20891111111111108,0.3466666666666667,0.9969047619047615
140,0.19506666666666672,0.32,0.9976190476190474
150,0.20297777777777776,0.3377777777777778,0.997142857142857
160,0.19846666666666649,0.38222222222222224,0.9984523809523809
170,0.218288888888889,0.4088888888888889,0.9967857142857142
180,0.2021777777777778,0.3466666666666667,0.995238095238095
190,0.20626666666666651,0.3288888888888889,0.9950000000000001
200,0.1987111111111111,0.39111111111111113,0.9911904761904762
210,0.19795555555555566,0.3111111111111111,0.9966666666666665
220,0.19582222222222218,0.3466666666666667,0.9972619047619047
230,0.19682222222222234,0.3288888888888889,0.9945238095238093
240,0.19395555555555574,0.3288888888888889,0.9983333333333334
250,0.19622222222222224,0.38222222222222224,0.9965476190476188
260,0.19942222222222233,0.3377777777777778,0.9960714285714284
270,0.19366666666666663,0.35555555555555557,0.9961904761904761
280,0.2056222222222221,0.4,0.9954761904761906
290,0.1989777777777778,0.37333333333333335,0.9936904761904763
300,0.19884444444444457,0.3288888888888889,0.9978571428571428
310,0.19160000000000008,0.3288888888888889,0.9965476190476188
320,0.199511111111111,0.3288888888888889,0.9966666666666665
330,0.20448888888888866,0.35555555555555557,0.9982142857142857
340,0.1941999999999999,0.3288888888888889,0.997142857142857
350,0.20120000000000007,0.3111111111111111,0.9921428571428571
360,0.2032666666666667,0.3466666666666667,0.9971428571428571
370,0.20157777777777786,0.39111111111111113,0.9945238095238095
380,0.20144444444444434,0.3466666666666667,0.9977380952380953
390,0.19833333333333322,0.38222222222222224,0.9973809523809525
400,0.1984444444444443,0.35555555555555557,0.9977380952380953
410,0.19824444444444433,0.3288888888888889,0.9915476190476189
420,0.20637777777777783,0.4,0.9973809523809523
430,0.1979333333333333,0.32,0.9979761904761905
440,0.20099999999999996,0.32,0.9976190476190476
450,0.20971111111111088,0.35555555555555557,0.995238095238095
460,0.19533333333333336,0.3288888888888889,0.9959523809523809
470,0.2023555555555556,0.37333333333333335,0.9891666666666667
480,0.20642222222222245,0.37333333333333335,0.9969047619047618
490,0.20735555555555554,0.36444444444444446,0.9964285714285712
500,0.2054666666666666,0.36444444444444446,0.9964285714285716
