generation,meanFitness,bestFitness,diversity
0,0.6460416666666667,0.7430555555555556,0.8396551724137931
10,0.7472222222222229,0.8194444444444444,0.7758620689655173
20,0.8011284722222223,0.8680555555555556,0.7241379310344829
30,0.8292881944444441,0.8958333333333334,0.7344827586206897
40,0.8459722222222227,0.9097222222222222,0.7155172413793102
50,0.8569965277777776,0.9375,0.7448275862068965
60,0.8658506944444443,0.9305555555555556,0.7543103448275862
70,0.8686805555555569,0.9305555555555556,0.6905172413793104
80,0.8739062500000009,0.9444444444444444,0.7362068965517242
90,0.871319444444444,0.9375,0.7249999999999999
100,0.8777256944444448,0.9583333333333334,0.7456896551724138
110,0.876701388888888,0.9513888888888888,0.6629310344827585
120,0.8759201388888888,0.9513888888888888,0.7586206896551724
130,0.8765277777777776,0.9513888888888888,0.7301724137931035
140,0.88140625,0.9444444444444444,0.6931034482758621
150,0.8819270833333328,0.9722222222222222,0.7275862068965517
160,0.8822222222222212,0.9513888888888888,0.6586206896551723
170,0.885173611111111,0.9583333333333334,0.6965517241379311
180,0.8852083333333336,0.9583333333333334,0.6620689655172414
190,0.8857638888888882,0.9513888888888888,0.7155172413793104
200,0.8810937499999996,0.9583333333333334,0.7043103448275863
210,0.8866145833333333,0.9513888888888888,0.7258620689655173
220,0.8836979166666663,0.9444444444444444,0.6965517241379311
230,0.8875173611111112,0.9513888888888888,0.6931034482758621
240,0.887135416666666,0.9513888888888888,0.7232758620689655
250,0.8916319444444443,0.9652777777777778,0.7008620689655171
260,0.8876736111111109,0.9722222222222222,0.6862068965517241
270,0.8903472222222216,0.9791666666666666,0.668103448275862
280,0.8890625,0.9583333333333334,0.7
290,0.8918402777777774,0.9722222222222222,0.6525862068965519
300,0.8912673611111108,0.9652777777777778,0.6689655172413793
310,0.8906076388888897,0.9722222222222222,0.6448275862068966
320,0.8956250000000001,0.9722222222222222,0.7043103448275863
330,0.887569444444445,0.9583333333333334,0.6387931034482757
340,0.8892881944444448,0.9583333333333334,0.6836206896551725
350,0.891145833333333,0.9722222222222222,0.6275862068965516
360,0.8934027777777774,0.9583333333333334,0.5948275862068966
370,0.8906770833333333,0.9583333333333334,0.6672413793103449
380,0.8931770833333336,0.9583333333333334,0.7232758620689654
390,0.8926215277777773,0.9583333333333334,0.6465517241379312
400,0.896319444444445,0.9583333333333334,0.6586206896551724
410,0.8891840277777774,0.9583333333333334,0.6198275862068965
420,0.892708333333334,0.9583333333333334,0.6603448275862069
430,0.8893229166666664,0.9722222222222222,0.6775862068965518
440,0.8914583333333332,0.9583333333333334,0.6862068965517242
450,0.8935590277777777,0.9722222222222222,0.753448275862069
460,0.8917361111111122,0.9722222222222222,0.596551724137931
470,0.8970138888888887,0.9861111111111112,0.6732758620689656
480,0.896284722222222,0.9583333333333334,0.6439655172413792
490,0.8927083333333331,0.9583333333333334,0.6637931034482758
500,0.8955381944444448,0.9791666666666666,0.5741379310344826
