generation,meanFitness,bestFitness,diversity
0,0.6460416666666667,0.7430555555555556,0.8396551724137931
10,0.7472222222222229,0.8194444444444444,0.7758620689655173
20,0.8007812499999996,0.8611111111111112,0.693103448275862
30,0.820763888888889,0.9027777777777778,0.739655172413793
40,0.847673611111112,0.9375,0.7163793103448276
50,0.859635416666667,0.9236111111111112,0.7551724137931035
60,0.865312499999999,0.9236111111111112,0.7793103448275863
70,0.870277777777778,0.9375,0.6931034482758621
80,0.8696180555555563,0.9305555555555556,0.7448275862068965
90,0.8730555555555563,0.9444444444444444,0.7318965517241379
100,0.8771180555555553,0.9583333333333334,0.7422413793103447
110,0.8786631944444452,0.9444444444444444,0.6844827586206896
120,0.8794618055555564,0.9375,0.7344827586206898
130,0.8767708333333328,0.9444444444444444,0.7258620689655173
140,0.8782812499999999,0.9513888888888888,0.6620689655172415
150,0.8779861111111111,0.9513888888888888,0.6948275862068967
160,0.8847222222222225,0.9513888888888888,0.6698275862068966
170,0.8846875000000012,0.9513888888888888,0.6543103448275862
180,0.8839236111111114,0.9583333333333334,0.5913793103448275
190,0.8832638888888895,0.9513888888888888,0.7206896551724138
200,0.882847222222222,0.9513888888888888,0.6749999999999999
210,0.8873784722222219,0.9513888888888888,0.7250000000000001
220,0.886354166666667,0.9583333333333334,0.7198275862068966
230,0.8905208333333338,0.9513888888888888,0.7
240,0.8890104166666672,0.9583333333333334,0.7000000000000001
250,0.8874652777777774,0.9513888888888888,0.6793103448275863
260,0.891892361111111,0.9583333333333334,0.685344827586207
270,0.8856249999999993,0.9583333333333334,0.6663793103448276
280,0.8857812499999994,0.9652777777777778,0.721551724137931
290,0.8898784722222213,0.9583333333333334,0.6612068965517243
300,0.8874826388888895,0.9583333333333334,0.6594827586206897
310,0.8872048611111115,0.9583333333333334,0.6620689655172415
320,0.891319444444445,0.9513888888888888,0.7258620689655173
330,0.8920486111111103,0.9652777777777778,0.5956896551724139
340,0.8962326388888897,0.9583333333333334,0.6379310344827586
350,0.8954861111111114,0.9722222222222222,0.6396551724137931
360,0.8964236111111117,0.9583333333333334,0.6103448275862069
370,0.8947222222222224,0.9583333333333334,0.6284482758620691
380,0.8966145833333349,0.9722222222222222,0.6827586206896552
390,0.9005381944444442,0.9722222222222222,0.606896551724138
400,0.8933854166666664,0.9583333333333334,0.6370689655172415
410,0.891076388888889,0.9722222222222222,0.5543103448275861
420,0.8929513888888898,0.9722222222222222,0.6517241379310346
430,0.8922048611111112,0.9652777777777778,0.661206896551724
440,0.9020833333333326,0.9861111111111112,0.642241379310345
450,0.8970833333333337,0.9722222222222222,0.7008620689655174
460,0.8943402777777781,0.9652777777777778,0.5534482758620689
470,0.8966840277777786,0.9722222222222222,0.6232758620689656
480,0.9034201388888881,0.9722222222222222,0.6836206896551724
490,0.901875000000001,0.9722222222222222,0.6431034482758622
500,0.8958680555555558,0.9652777777777778,0.5456896551724137
