generation,meanFitness,bestFitness,diversity
0,0.17271111111111095,0.27555555555555555,0.6368321087996678
10,0.19706666666666664,0.3111111111111111,0.6172956395102269
20,0.19500000000000012,0.3466666666666667,0.6249068883152977
30,0.1934222222222221,0.32,0.6301626171517205
40,0.19459999999999997,0.3466666666666667,0.6170058898368976
50,0.1973555555555555,0.3377777777777778,0.625050358346023
60,0.19693333333333346,0.32,0.6163536139544629
70,0.1904444444444446,0.3022222222222222,0.6194135812441528
80,0.19991111111111112,0.37333333333333335,0.6167534511872783
90,0.19991111111111093,0.4,0.6246489235202913
100,0.19355555555555562,0.3111111111111111,0.6189009759962121
110,0.19406666666666655,0.32,0.6335162838365438
120,0.19791111111111115,0.35555555555555557,0.6208656924032181
130,0.2035333333333336,0.37333333333333335,0.6040951821985867
140,0.19437777777777768,0.32,0.6139903629204786
150,0.20408888888888874,0.3377777777777778,0.6158237262558758
160,0.19851111111111105,0.35555555555555557,0.592808551244697
170,0.19766666666666666,0.32,0.6077430083232279
180,0.1973333333333332,0.3111111111111111,0.6315028602738847
190,0.1914888888888889,0.3466666666666667,0.6215729116968575
200,0.19779999999999995,0.36444444444444446,0.6078719458108509
210,0.1930666666666665,0.3466666666666667,0.6280804512456786
220,0.19680000000000017,0.35555555555555557,0.6211946737752853
230,0.19255555555555542,0.32,0.6421864472942451
240,0.19695555555555544,0.3377777777777778,0.6198534899743814
250,0.19895555555555575,0.32,0.6106913623068884
260,0.204533333333333,0.3288888888888889,0.6173699922543495
270,0.20473333333333352,0.3377777777777778,0.6069948538765161
280,0.19917777777777776,0.3288888888888889,0.6280522369522179
290,0.19393333333333332,0.32,0.6350619346653948
300,0.1999555555555553,0.3377777777777778,0.6220667020973178
310,0.20444444444444443,0.3377777777777778,0.5948404386823769
320,0.200422222222222,0.3377777777777778,0.6258592496350652
330,0.2033999999999999,0.35555555555555557,0.6147041564730713
340,0.20433333333333323,0.3466666666666667,0.5931857352280192
350,0.20526666666666668,0.3377777777777778,0.5866069724781386
360,0.19875555555555546,0.39111111111111113,0.628919783646169
370,0.2010666666666667,0.3466666666666667,0.6012076068189129
380,0.19213333333333316,0.3288888888888889,0.6224932088603936
390,0.19424444444444436,0.35555555555555557,0.6140999720716118
400,0.19553333333333342,0.32,0.6274711161776853
410,0.19559999999999986,0.3466666666666667,0.6250488298183373
420,0.20064444444444432,0.3288888888888889,0.5827222308168766
430,0.1928666666666668,0.3111111111111111,0.6049208686676235
440,0.19988888888888873,0.3377777777777778,0.5938728702628865
450,0.20240000000000014,0.3288888888888889,0.5826314992789863
460,0.20222222222222197,0.3288888888888889,0.6197515132107991
470,0.19731111111111121,0.35555555555555557,0.6324039225622783
480,0.19537777777777776,0.3377777777777778,0.6079531760421952
490,0.19573333333333356,0.39111111111111113,0.6206234312359336
500,0.1947777777777781,0.32,0.6117445293493066
