generation,meanFitness,bestFitness,diversity
0,0.17655555555555538,0.29333333333333333,0.6407518405847992
10,0.1917777777777778,0.3111111111111111,0.639139692546731
20,0.19366666666666674,0.32,0.6249041484397203
30,0.19577777777777783,0.4088888888888889,0.6104648930778038
40,0.20608888888888874,0.38222222222222224,0.6279266409946922
50,0.20222222222222236,0.3288888888888889,0.6170095244588134
60,0.20086666666666664,0.3466666666666667,0.6328167272116583
70,0.21053333333333335,0.38222222222222224,0.627843581147251
80,0.20693333333333355,0.3288888888888889,0.63224358297253
90,0.2086444444444444,0.37333333333333335,0.6016998450860951
100,0.20735555555555563,0.36444444444444446,0.5435426509176718
110,0.19964444444444446,0.36444444444444446,0.5752381830854766
120,0.1946444444444448,0.32,0.623970131089652
130,0.1962666666666666,0.3111111111111111,0.6130287103366406
140,0.20264444444444454,0.35555555555555557,0.6083111475834844
150,0.1944222222222222,0.35555555555555557,0.6067222058099058
160,0.19668888888888886,0.3111111111111111,0.5862791684324166
170,0.20500000000000007,0.3377777777777778,0.6241802678845925
180,0.20306666666666667,0.3111111111111111,0.5950514777424226
190,0.19953333333333362,0.3377777777777778,0.5811398959215173
200,0.19728888888888899,0.35555555555555557,0.6246796947507243
210,0.2052444444444445,0.37333333333333335,0.6250713613099819
220,0.20442222222222214,0.37333333333333335,0.6078596250995106
230,0.20504444444444433,0.4,0.6089345930620425
240,0.20437777777777769,0.3288888888888889,0.6121082107658548
250,0.2016444444444441,0.35555555555555557,0.625325735391637
260,0.20219999999999996,0.37333333333333335,0.6314714762807258
270,0.20595555555555553,0.36444444444444446,0.5943275883616711
280,0.20320000000000016,0.3466666666666667,0.6143751654619901
290,0.20011111111111127,0.35555555555555557,0.6270982052650803
300,0.19584444444444446,0.3466666666666667,0.6164688979395759
310,0.19911111111111104,0.3466666666666667,0.5894369182818742
320,0.1981777777777779,0.3377777777777778,0.6052239038503793
330,0.1989777777777778,0.3466666666666667,0.6370104921465296
340,0.1999777777777777,0.36444444444444446,0.5832618230593617
350,0.20597777777777787,0.35555555555555557,0.6342572162804683
360,0.19715555555555572,0.3111111111111111,0.618213221177028
370,0.19731111111111083,0.3288888888888889,0.6063370006903017
380,0.1998444444444447,0.3377777777777778,0.6126107292946902
390,0.19502222222222199,0.3111111111111111,0.6065511970205886
400,0.20006666666666678,0.3111111111111111,0.5838294288824905
410,0.20640000000000025,0.3377777777777778,0.5896752100537989
420,0.20304444444444436,0.3022222222222222,0.6144207815503772
430,0.20651111111111123,0.38222222222222224,0.6130482086107113
440,0.19913333333333344,0.36444444444444446,0.5839900289168978
450,0.202288888888889,0.32,0.6067124443287978
460,0.21733333333333338,0.36444444444444446,0.6340905705789864
470,0.20704444444444436,0.3466666666666667,0.6234390327967733
480,0.20273333333333302,0.3466666666666667,0.606317442627696
490,0.20779999999999998,0.36444444444444446,0.5982668539630278
500,0.1942222222222221,0.3466666666666667,0.6297047641937257
