generation,meanFitness,bestFitness,diversity
0,0.17719999999999989,0.32,0.6313232789654012
10,0.1950444444444444,0.35555555555555557,0.6234656930829299
20,0.19860000000000014,0.37333333333333335,0.6144098844785124
30,0.2025333333333332,0.3377777777777778,0.5911560021219038
40,0.19926666666666681,0.36444444444444446,0.5990833910750817
50,0.1983333333333334,0.35555555555555557,0.6132488590078732
60,0.20015555555555575,0.36444444444444446,0.6028957737856244
70,0.19337777777777784,0.3288888888888889,0.609927536606946
80,0.20235555555555565,0.32,0.5989481570379815
90,0.20415555555555553,0.36444444444444446,0.6074421267496237
100,0.19602222222222218,0.32,0.6131336765625713
110,0.19531111111111102,0.3111111111111111,0.6108334310227239
120,0.1979333333333333,0.3466666666666667,0.6261245849870635
130,0.19617777777777762,0.3288888888888889,0.6076533992868731
140,0.1945333333333334,0.3466666666666667,0.6230565081083268
150,0.19102222222222212,0.3377777777777778,0.6175475684439518
160,0.19811111111111113,0.3377777777777778,0.6186684242529513
170,0.1962888888888889,0.32,0.6187961065526764
180,0.19531111111111105,0.3111111111111111,0.6298558983829017
190,0.2005555555555557,0.3111111111111111,0.6087551343801533
200,0.2043999999999997,0.3466666666666667,0.6094127734415684
210,0.20533333333333345,0.3377777777777778,0.617677536397996
220,0.19948888888888902,0.36444444444444446,0.6248809209193669
230,0.19402222222222207,0.29333333333333333,0.606677550309009
240,0.2041555555555555,0.3466666666666667,0.618929209336838
250,0.21099999999999977,0.3466666666666667,0.5836821720365342
260,0.20864444444444463,0.3288888888888889,0.5964817182011648
270,0.20759999999999998,0.35555555555555557,0.54697022178093
280,0.19622222222222224,0.3288888888888889,0.5975277590502808
290,0.19275555555555543,0.35555555555555557,0.6221980355861122
300,0.20262222222222223,0.3466666666666667,0.6228130443725207
310,0.19839999999999994,0.35555555555555557,0.6053660771941377
320,0.20146666666666654,0.3377777777777778,0.6114051529002829
330,0.20282222222222235,0.3288888888888889,0.6302079490885233
340,0.1995555555555556,0.37333333333333335,0.6084041777112597
350,0.19704444444444444,0.3377777777777778,0.6096208000115321
360,0.19708888888888892,0.35555555555555557,0.6323209964858427
370,0.2086888888888888,0.36444444444444446,0.5883700231569973
380,0.2015333333333333,0.37333333333333335,0.6208954738607861
390,0.19806666666666684,0.32,0.621007916097809
400,0.2013555555555556,0.3466666666666667,0.6157806961809611
410,0.19351111111111113,0.3022222222222222,0.6167479499605487
420,0.19757777777777769,0.35555555555555557,0.638708309411668
430,0.19913333333333313,0.3288888888888889,0.6250009811660068
440,0.19946666666666676,0.35555555555555557,0.617092691384037
450,0.20239999999999989,0.37333333333333335,0.6124295903687387
460,0.19224444444444455,0.37333333333333335,0.6126915907012258
470,0.19762222222222225,0.3288888888888889,0.6149279289644085
480,0.19859999999999997,0.3466666666666667,0.6118769522426941
490,0.2044666666666668,0.37333333333333335,0.6260686693169824
500,0.2042666666666667,0.37333333333333335,0.6168253313290533
