generation,meanFitness,bestFitness,diversity
0,0.17271111111111095,0.27555555555555555,0.6368321087996678
10,0.19706666666666664,0.3111111111111111,0.6172956395102269
20,0.19860000000000005,0.3288888888888889,0.6254964957375033
30,0.2088666666666667,0.3288888888888889,0.6329038253363546
40,0.2027777777777779,0.3288888888888889,0.6242564620827789
50,0.19746666666666665,0.35555555555555557,0.6243153709117675
60,0.20206666666666664,0.35555555555555557,0.6086000857464906
70,0.2059777777777777,0.38222222222222224,0.5983626904177488
80,0.21364444444444441,0.4,0.614156230187192
90,0.20904444444444414,0.37333333333333335,0.5969755024506291
100,0.20471111111111115,0.4088888888888889,0.604036080472627
110,0.19706666666666664,0.3377777777777778,0.6133830594474097
120,0.20404444444444444,0.3288888888888889,0.6260150145328971
130,0.1984666666666668,0.36444444444444446,0.5922280046072868
140,0.20562222222222235,0.32,0.6195021843744881
150,0.2125111111111113,0.38222222222222224,0.6188035597494314
160,0.2188222222222226,0.35555555555555557,0.5748079587884996
170,0.2081777777777775,0.3466666666666667,0.6050023778301277
180,0.2057555555555556,0.3288888888888889,0.6190005871320886
190,0.20413333333333333,0.3377777777777778,0.6270568671377692
200,0.2163111111111114,0.3288888888888889,0.6132040373248737
210,0.20546666666666666,0.38222222222222224,0.6235446743432445
220,0.20220000000000016,0.3111111111111111,0.568686474373025
230,0.21104444444444492,0.3377777777777778,0.6379491153994596
240,0.20653333333333343,0.35555555555555557,0.6220951335570242
250,0.20964444444444452,0.4444444444444444,0.6140646983828224
260,0.21453333333333335,0.3466666666666667,0.6021698892274018
270,0.20033333333333328,0.3377777777777778,0.5961258699866934
280,0.19806666666666659,0.3377777777777778,0.6214781017420574
290,0.193511111111111,0.3022222222222222,0.6044505916267153
300,0.20057777777777755,0.3466666666666667,0.6032683044247971
310,0.20515555555555548,0.37333333333333335,0.5987583177982891
320,0.20500000000000007,0.37333333333333335,0.6005650759919663
330,0.20006666666666642,0.37333333333333335,0.6138583187179395
340,0.20244444444444443,0.35555555555555557,0.5988425197678956
350,0.20384444444444458,0.3466666666666667,0.6172436822832955
360,0.19828888888888885,0.3288888888888889,0.642349016483894
370,0.20380000000000004,0.3288888888888889,0.6209056241448843
380,0.20846666666666677,0.3466666666666667,0.5998460676306255
390,0.20771111111111104,0.35555555555555557,0.5849466745178626
400,0.20128888888888896,0.3377777777777778,0.6147972920616794
410,0.20842222222222223,0.3288888888888889,0.635787192127425
420,0.20084444444444444,0.32,0.5722862610840818
430,0.19840000000000013,0.38222222222222224,0.6367115923094965
440,0.20882222222222233,0.37333333333333335,0.6214734900126727
450,0.2085777777777777,0.3466666666666667,0.6136262805641595
460,0.21422222222222193,0.38222222222222224,0.6279704333169417
470,0.20064444444444465,0.36444444444444446,0.6270378686349376
480,0.195111111111111,0.35555555555555557,0.6063929517135935
490,0.19737777777777774,0.3288888888888889,0.6159172119221681
500,0.20442222222222242,0.3377777777777778,0.5925880018176053
