generation,meanFitness,bestFitness,diversity
0,0.6438194444444444,0.7430555555555556,0.85
10,0.7475347222222223,0.8194444444444444,0.7724137931034483
20,0.7916145833333327,0.8680555555555556,0.731896551724138
30,0.8206423611111111,0.8958333333333334,0.7284482758620691
40,0.8343402777777778,0.9027777777777778,0.6956896551724137
50,0.8478819444444451,0.9097222222222222,0.6663793103448276
60,0.8555034722222219,0.9236111111111112,0.6344827586206897
70,0.8563888888888882,0.9305555555555556,0.6594827586206897
80,0.8618229166666665,0.9166666666666666,0.6405172413793103
90,0.8668229166666661,0.9236111111111112,0.6844827586206896
100,0.8684375000000004,0.9375,0.5689655172413792
110,0.8719791666666658,0.9513888888888888,0.6905172413793104
120,0.8700868055555548,0.9375,0.6112068965517241
130,0.8738715277777775,0.9652777777777778,0.6672413793103449
140,0.8768055555555554,0.9722222222222222,0.668103448275862
150,0.8755902777777788,0.9722222222222222,0.5965517241379311
160,0.8787673611111111,0.9583333333333334,0.6577586206896552
170,0.8781249999999996,0.9513888888888888,0.6646551724137931
180,0.8783680555555554,0.9583333333333334,0.6439655172413794
190,0.8858333333333336,0.9513888888888888,0.664655172413793
200,0.8856249999999997,0.9583333333333334,0.6060344827586207
210,0.88765625,0.9583333333333334,0.5818965517241381
220,0.8880381944444448,0.9652777777777778,0.6784482758620689
230,0.8877256944444453,0.9583333333333334,0.6637931034482758
240,0.886267361111111,0.9375,0.5853448275862069
250,0.8896527777777782,0.9513888888888888,0.5922413793103447
260,0.8827083333333341,0.9652777777777778,0.6594827586206896
270,0.8912326388888897,0.9652777777777778,0.5629310344827585
280,0.8871006944444443,0.9583333333333334,0.5784482758620689
290,0.8873611111111113,0.9444444444444444,0.5482758620689655
300,0.8932638888888897,0.9513888888888888,0.5758620689655171
310,0.8889583333333329,0.9513888888888888,0.5698275862068967
320,0.8933854166666666,0.9652777777777778,0.4956896551724138
330,0.8921527777777781,0.9722222222222222,0.5474137931034483
340,0.89578125,0.9861111111111112,0.49913793103448284
350,0.8958159722222223,0.9652777777777778,0.5353448275862069
360,0.8986805555555556,0.9722222222222222,0.5379310344827586
370,0.8988715277777775,0.9722222222222222,0.5663793103448277
380,0.9055902777777776,0.9722222222222222,0.5939655172413794
390,0.9071875000000003,0.9861111111111112,0.5318965517241381
400,0.90453125,0.9861111111111112,0.45775862068965517
410,0.9052604166666662,0.9722222222222222,0.4836206896551724
420,0.9090277777777773,0.9791666666666666,0.4043103448275861
430,0.9035243055555554,0.9722222222222222,0.44655172413793104
440,0.904947916666666,0.9722222222222222,0.3301724137931034
450,0.9082638888888885,0.9722222222222222,0.4603448275862069
460,0.9075173611111107,0.9722222222222222,0.3508620689655172
470,0.908402777777777,0.9722222222222222,0.41724137931034483
480,0.9095659722222227,0.9722222222222222,0.3982758620689654
490,0.9084895833333338,0.9722222222222222,0.37758620689655176
500,0.9074131944444447,0.9791666666666666,0.36810344827586206
