generation,meanFitness,bestFitness,diversity
0,0.6438194444444444,0.7430555555555556,0.85
10,0.7475347222222223,0.8194444444444444,0.7724137931034483
20,0.7909201388888889,0.8611111111111112,0.7336206896551725
30,0.8234548611111111,0.9166666666666666,0.6353448275862068
40,0.8479861111111111,0.9236111111111112,0.6439655172413793
50,0.8656770833333328,0.9236111111111112,0.5974137931034482
60,0.8743923611111108,0.9375,0.6025862068965517
70,0.8761979166666672,0.9444444444444444,0.6336206896551724
80,0.8826562500000006,0.9513888888888888,0.5482758620689655
90,0.8896180555555557,0.9513888888888888,0.6422413793103448
100,0.8843402777777786,0.9652777777777778,0.581896551724138
110,0.8818576388888892,0.9583333333333334,0.6594827586206897
120,0.8830208333333336,0.9444444444444444,0.5905172413793103
130,0.8880381944444448,0.9583333333333334,0.5491379310344827
140,0.8891840277777773,0.9652777777777778,0.631896551724138
150,0.8914930555555557,0.9722222222222222,0.525
160,0.8949305555555559,0.9513888888888888,0.5465517241379311
170,0.8909374999999994,0.9583333333333334,0.6077586206896551
180,0.8938020833333337,0.9722222222222222,0.46465517241379317
190,0.8962326388888876,0.9722222222222222,0.543103448275862
200,0.886423611111112,0.9722222222222222,0.4387931034482758
210,0.8885937499999994,0.9583333333333334,0.4543103448275862
220,0.8897916666666664,0.9583333333333334,0.43275862068965515
230,0.8877256944444442,0.9583333333333334,0.5741379310344826
240,0.888680555555556,0.9722222222222222,0.5008620689655172
250,0.8878993055555559,0.9513888888888888,0.5293103448275861
260,0.894861111111111,0.9583333333333334,0.5043103448275861
270,0.8953645833333331,0.9583333333333334,0.5172413793103449
280,0.8946701388888885,0.9791666666666666,0.46465517241379306
290,0.8930381944444453,0.9722222222222222,0.5456896551724139
300,0.8938020833333329,0.9722222222222222,0.49137931034482757
310,0.9000520833333329,0.9652777777777778,0.4232758620689655
320,0.9003819444444437,0.9652777777777778,0.4112068965517242
330,0.8992708333333332,0.9861111111111112,0.4689655172413792
340,0.898854166666666,0.9791666666666666,0.4568965517241379
350,0.8990451388888888,0.9722222222222222,0.42586206896551715
360,0.8948263888888897,0.9722222222222222,0.42586206896551715
370,0.8922743055555558,0.9722222222222222,0.48793103448275865
380,0.8985416666666669,0.9861111111111112,0.4413793103448276
390,0.9026215277777782,0.9722222222222222,0.36379310344827587
400,0.8957465277777777,0.9513888888888888,0.4000000000000001
410,0.8967187500000001,0.9791666666666666,0.4344827586206897
420,0.893107638888889,0.9513888888888888,0.4112068965517242
430,0.8986458333333333,0.9861111111111112,0.36379310344827587
440,0.8959201388888889,0.9722222222222222,0.39137931034482765
450,0.9008333333333332,0.9722222222222222,0.40603448275862064
460,0.8986979166666674,0.9861111111111112,0.4637931034482759
470,0.894618055555556,0.9722222222222222,0.38620689655172413
480,0.8956597222222226,0.9722222222222222,0.35775862068965514
490,0.900138888888889,0.9722222222222222,0.37758620689655176
500,0.8937326388888894,0.9652777777777778,0.4137931034482759
